step,start_time,end_time
service_announced,4.1878223419189454e-05,3.3941277384757997
bid_offered,3.394273102283478,9.314910435676575
winner_choosen,9.31492486000061,13.383640599250793
deployment,13.393598687648772,49.89699460268021
confirm_deployment,49.89700126647949,54.625131618976596
