step,start_time,end_time
service_announced,5.391836166381531e-05,0.019096851348876905
bid_offered,0.019176924228668166,0.4676616907119751
winner_choosen,0.46767674684524535,0.09032442569732664
deployment,0.10083034038543699,36.58194501399994
confirm_deployment,36.58195064067841,37.03054828643799
